customer_id,city,account_type,income,total_transactions,total_spend,avg_transaction_amount,max_transaction_amount,avg_distance,fraud_transactions,fraud_rate_pct
1621,Pune,Premium,54710328,19,548691.8431,28878.51806,166532.3125,5,4,21.05
1622,Bangalore,Current,27040304,22,779327.0825,35423.95829,268082.5938,13,3,13.64
1623,Chennai,Premium,50041104,20,705458.2764,35272.91382,128512.3594,15,2,10
1624,Bangalore,Current,39438612,26,1159504.008,44596.30802,214193.1875,0,3,11.54
1625,Hyderabad,Premium,32259940,24,1054327.879,43930.32828,202641.0625,4,5,20.83
1626,Kolkata,Current,97041128,32,1840745.747,57523.30461,245845.4063,6,3,9.38
1627,Hyderabad,Current,70238360,19,626797.0195,32989.31681,148019.3438,5,9,47.37
1628,Bangalore,Current,81444008,25,1175377.593,47015.10373,175043.8906,0,2,8
1629,Kolkata,Premium,63661024,23,1253280.674,54490.46408,236891.7656,4,2,8.7
1630,Delhi,Current,54170468,17,404071.8948,23768.93499,111735.3125,5,5,29.41
1631,Mumbai,Premium,47906464,19,426551.0635,22450.05598,58455.51172,5,10,52.63
1632,Hyderabad,Current,80118304,23,499500.9127,21717.43099,209485.2656,8,1,4.35
1633,Bangalore,Premium,28758372,23,709309.1278,30839.5273,187567.6406,0,0,0
1634,Bangalore,Premium,44540356,20,251015.3889,12550.76944,76108.14844,0,1,5
1635,Kolkata,Premium,83067472,18,1178502.901,65472.38341,250166.4219,0,0,0
1636,Mumbai,Current,76328936,25,770878.1135,30835.12454,161361.5625,0,2,8
1637,Pune,Premium,19571556,20,1463698.841,73184.94203,190653.3125,5,2,10
1638,Kolkata,Current,147569008,25,209597.6505,8383.906018,55603.55078,8,0,0
1639,Ahmedabad,Premium,93967128,25,590274.5983,23610.98393,99908.13281,0,2,8
1640,Pune,Premium,48285508,21,680656.0547,32412.19308,151455.8438,0,2,9.52
1641,Ahmedabad,Current,188278704,26,408496.3673,15711.39874,86703.78125,11,2,7.69
1642,Delhi,Premium,26328910,13,162560.4945,12504.65342,88111.13281,0,1,7.69
1643,Pune,Premium,31197016,12,249351.4517,20779.28764,40648.03125,0,1,8.33
1644,Ahmedabad,Premium,148616768,24,1234563.499,51440.1458,232762.7656,4,4,16.67
1645,Hyderabad,Premium,36958352,25,1002514.308,40100.57232,156606.7656,4,4,16
1646,Kolkata,Current,96058520,21,607992.2188,28952.01042,134485.7188,9,2,9.52
1647,Ahmedabad,Premium,68490144,19,509825.4957,26832.92082,153116.2969,10,1,5.26
1648,Chennai,Current,269890880,19,392917.0613,20679.84533,118100.75,10,1,5.26
1649,Hyderabad,Premium,177399504,22,958684.4683,43576.56674,211225.5469,4,2,9.09
1650,Ahmedabad,Premium,89226256,27,833458.9974,30868.85175,239807.4375,7,3,11.11
1651,Kolkata,Premium,38597116,22,1030052.46,46820.56638,210100.8438,4,1,4.55
1652,Hyderabad,Current,37496924,18,1061223.786,58956.87699,240905.6094,0,1,5.56
1653,Bangalore,Current,36171220,22,788874.9384,35857.95174,206366.4531,0,2,9.09
1654,Pune,Current,56609024,18,524487.9161,29138.21756,125012.4375,11,2,11.11
1655,Ahmedabad,Premium,115138376,22,1138010.818,51727.76448,201109.2969,9,2,9.09
1656,Pune,Current,181941120,21,677084.5882,32242.12325,246411,4,1,4.76
1657,Mumbai,Current,338155712,28,1385209.396,49471.76414,208496.6094,0,2,7.14
1658,Mumbai,Premium,73892240,24,632873.09,26369.71208,162807.5156,0,2,8.33
1659,Chennai,Current,32110350,21,1729289.999,82347.1428,277870.8438,9,2,9.52
1660,Kolkata,Premium,55288256,25,1534113.251,61364.53006,260785.0469,8,3,12
1661,Ahmedabad,Current,52520828,21,1614906.507,76900.30987,234683.0469,4,5,23.81
1662,Hyderabad,Current,509845440,20,1389436.98,69471.84902,250047.0156,5,3,15
1663,Pune,Premium,80974576,21,638784.1338,30418.29209,199611.0625,9,1,4.76
1664,Delhi,Premium,25831926,14,506316.7651,36165.48322,237142.2344,0,3,21.43
1665,Ahmedabad,Premium,35621820,24,976370.8429,40682.11845,179416.7813,4,1,4.17
1666,Bangalore,Current,38826532,27,679192.4496,25155.27591,183017.7813,3,2,7.41
1667,Ahmedabad,Current,40537884,20,765386.8181,38269.34091,180038.5781,10,0,0
1668,Kolkata,Current,488740992,25,1672559.48,66902.37921,194373.9531,4,0,0
1669,Kolkata,Current,95052432,22,962441.8201,43747.35546,186260.1875,4,1,4.55
1670,Bangalore,Current,54499332,29,1776565.475,61260.87845,248539.4219,0,2,6.9
1671,Pune,Current,397641984,18,759346.7277,42185.92931,261652.2344,11,2,11.11
1672,Hyderabad,Premium,56396604,26,1119046.993,43040.26895,238076.6563,3,1,3.85
1673,Chennai,Current,35822664,16,309567.4417,19347.96511,171077.2031,0,0,0
1674,Bangalore,Current,28379188,20,918171.1935,45908.55967,226876.9531,0,0,0
1675,Kolkata,Premium,43761864,25,815025.3607,32601.01443,275584.5625,4,2,8
1676,Pune,Current,32932870,21,1051484.005,50070.66691,270617.75,0,3,14.29
1677,Delhi,Current,12824422,24,326236.2803,13593.17835,55874.85938,0,0,0
1678,Bangalore,Current,84517056,22,728317.5049,33105.34113,232981.0469,9,2,9.09
1679,Delhi,Current,81533384,20,617086.701,30854.33505,165632.3594,10,2,10
1680,Bangalore,Current,34581432,17,246462.7773,14497.81043,59068.23047,11,1,5.88
1681,Chennai,Premium,165048528,20,571579.9222,28578.99611,173640.625,5,5,25
1682,Ahmedabad,Premium,111031520,21,323230.3523,15391.92154,195168.4844,14,1,4.76
1683,Kolkata,Premium,59974532,25,850412.8218,34016.51287,194777.2344,0,2,8
1684,Bangalore,Premium,24232882,21,977210.1488,46533.81661,195366.6875,4,3,14.29
1685,Delhi,Current,37766728,28,890485.4857,31803.05306,187235.1875,3,1,3.57
1686,Hyderabad,Current,105213736,18,126852.1992,7047.344401,38594.82031,11,2,11.11
1687,Kolkata,Current,43283284,25,918170.1053,36726.80421,183061.6094,4,7,28
1688,Mumbai,Premium,52054000,23,1436730.25,62466.53262,268737.2188,8,6,26.09
1689,Mumbai,Current,98144392,26,530575.4792,20406.7492,115656.1875,3,3,11.54
1690,Mumbai,Premium,66321780,20,497352.8931,24867.64465,176715.2188,10,1,5
1691,Kolkata,Premium,21002944,23,666331.1568,28970.91986,225001.9063,0,2,8.7
1692,Pune,Current,25759714,27,383438.3893,14201.42183,58024.55078,3,9,33.33
1693,Delhi,Current,713220160,18,347636.5789,19313.14327,55043.26953,0,0,0
1694,Ahmedabad,Current,52321940,19,241233.8011,12696.51585,64261.73047,0,1,5.26
1695,Ahmedabad,Premium,38541952,30,650868.59,21695.61967,61317.30859,6,4,13.33
1696,Mumbai,Current,126848808,15,795777.6831,53051.84554,208942.4375,0,0,0
1697,Hyderabad,Current,68259768,27,886970.559,32850.76145,221145.3594,0,1,3.7
1698,Ahmedabad,Premium,37739376,21,1528899.674,72804.74639,222213.1563,4,3,14.29
1699,Pune,Current,141448848,25,1093042.821,43721.71283,248548.7031,0,2,8
1700,Mumbai,Premium,46296908,17,1087992.252,63999.54426,207122.9688,5,1,5.88
1701,Kolkata,Premium,91730832,22,1626223.44,73919.24726,203994.2344,0,2,9.09
1702,Delhi,Current,23068390,22,688262.9193,31284.67815,107644.5469,0,0,0
1703,Ahmedabad,Premium,54737904,26,526109.5079,20234.98107,67871.39844,0,3,11.54
1704,Chennai,Premium,139222896,27,344111.1485,12744.85735,37757.67969,7,3,11.11
1705,Ahmedabad,Premium,11061109,20,878549.3393,43927.46697,262445.4688,10,4,20
1706,Ahmedabad,Current,43861564,20,801377.7051,40068.88526,187178.0469,0,3,15
1707,Mumbai,Premium,27938262,27,2144055.962,79409.48006,240004.5156,7,3,11.11
1708,Pune,Current,98786864,26,806210.5911,31008.09966,158194.3125,3,3,11.54
1709,Chennai,Current,80739736,22,275193.7909,12508.80868,75619.25,0,1,4.55
1710,Chennai,Premium,81526272,24,297689.6747,12403.73644,78525.92188,0,0,0
1711,Hyderabad,Premium,330339616,23,551316.9327,23970.30142,154960.4531,8,3,13.04
1712,Bangalore,Current,23692058,23,1692414.11,73583.22219,277835.125,4,1,4.35
1713,Mumbai,Premium,60170552,27,569577.5094,21095.46331,249543.1719,3,1,3.7
1714,Delhi,Premium,135394096,22,339002.8691,15409.22132,120466.5,4,0,0
1715,Bangalore,Current,88763376,23,1202894.617,52299.76596,277559,4,1,4.35
1716,Ahmedabad,Current,110952736,13,64100.83041,4930.833109,15709.91016,7,0,0
1717,Kolkata,Current,67185736,23,1370336.775,59579.85978,194414.125,4,2,8.7
1718,Delhi,Premium,21462016,19,580317.7499,30543.03947,138232.3438,5,2,10.53
1719,Pune,Current,52060904,26,1426021.178,54846.96837,196331.7969,3,1,3.85
1720,Delhi,Current,179162016,17,740067.7966,43533.3998,203685.9531,5,0,0
1721,Ahmedabad,Premium,14893081,24,229007.1386,9541.964109,48849.10938,4,2,8.33
1722,Ahmedabad,Current,107315952,27,1689029.721,62556.65635,271473.8438,11,0,0
1723,Chennai,Current,98245984,19,314387.547,16546.713,58983.66016,5,2,10.53
1724,Pune,Current,159926944,22,191445.5699,8702.071357,60560.78906,0,0,0
1725,Delhi,Premium,31740898,22,647658.8306,29439.03775,270457.0625,0,1,4.55
1726,Kolkata,Current,717423424,21,610057.2979,29050.34752,129255.6563,4,3,14.29
1727,Pune,Premium,80935848,25,2207355.301,88294.21205,244402.5156,0,1,4
1728,Hyderabad,Current,80610112,24,621109.9,25879.57917,152348.9688,8,3,12.5
1729,Chennai,Premium,60126064,21,983273.2457,46822.53551,264377.75,9,3,14.29
1730,Mumbai,Current,280165632,21,1224783.287,58323.01368,245371.2031,0,2,9.52
1731,Hyderabad,Current,53674572,25,909633.8281,36385.35313,276793.9063,8,4,16
1732,Chennai,Current,15019599,25,1096853.443,43874.13771,265851.4688,0,4,16
1733,Hyderabad,Premium,24837228,15,452153.5247,30143.56831,201902.9844,6,2,13.33
1734,Ahmedabad,Premium,69270872,23,835825.0453,36340.21936,157977.2344,8,0,0
1735,Bangalore,Current,68025904,26,1896295.633,72934.44743,275404.0313,7,11,42.31
1736,Ahmedabad,Current,37070556,21,777929.2086,37044.24803,141144.1875,0,1,4.76
1737,Delhi,Premium,169288288,16,577960.6533,36122.54083,185017.4531,0,1,6.25
1738,Kolkata,Current,43661744,22,399727.1824,18169.41738,91118.07031,0,7,31.82
1739,Hyderabad,Current,31822040,21,418689.0289,19937.5728,57856.21094,4,2,9.52
1740,Delhi,Current,286534432,20,601701.5275,30085.07637,125983.6016,5,1,5
1741,Pune,Current,78934048,22,1425351.204,64788.69109,268055.125,13,12,54.55
1742,Bangalore,Current,41036436,23,1062014.706,46174.55242,203335.4844,4,1,4.35
1743,Delhi,Premium,286386208,26,1584159.18,60929.19924,242537.7031,19,4,15.38
1744,Pune,Premium,46618528,32,1246577.134,38955.53544,266580.375,12,8,25
1745,Hyderabad,Premium,97509896,21,1294936.162,61663.62676,277795.2188,4,6,28.57
1746,Bangalore,Premium,105263624,20,1061820.945,53091.04723,198651.8438,10,3,15
1747,Kolkata,Current,57435472,25,791593.6224,31663.7449,221921.6563,0,2,8
1748,Hyderabad,Premium,70386176,27,901285.8754,33380.95835,145481.2188,11,4,14.81
1749,Ahmedabad,Premium,252764496,23,473602.5917,20591.41703,127621.7188,0,1,4.35
1750,Hyderabad,Premium,121882680,18,750757.9588,41708.77549,171115.7344,11,2,11.11
1751,Bangalore,Current,24718334,18,709776.1378,39432.00766,172319.6875,11,1,5.56
1752,Pune,Current,55815080,19,632476.3098,33288.22683,113484.4766,5,2,10.53
1753,Hyderabad,Premium,56815600,22,1268417.134,57655.32428,186175.5,9,5,22.73
1754,Hyderabad,Current,145244768,21,1087552.541,51788.21625,178739.2031,0,0,0
1755,Delhi,Premium,61259636,20,359777.2716,17988.86358,158132.8438,5,7,35
1756,Kolkata,Current,80450056,28,824077.9026,29431.35366,156566.1719,3,0,0
1757,Hyderabad,Current,178869680,33,1456756.574,44144.13861,212303.4531,6,3,9.09
1758,Hyderabad,Current,13908522,27,2160053.32,80001.97481,247984.4844,7,4,14.81
1759,Hyderabad,Premium,25800072,28,400951.491,14319.69611,53248.96875,10,4,14.29
1760,Chennai,Current,19452938,28,1415847.13,50565.96894,200106.9844,0,0,0
1761,Ahmedabad,Current,39518340,22,1210719.23,55032.69226,250765.7344,0,1,4.55
1762,Pune,Current,31708974,19,547357.7865,28808.30455,129691.1875,15,2,10.53
1763,Mumbai,Current,185646960,20,238266.4985,11913.32493,25220.33008,0,5,25
1764,Mumbai,Current,42827544,37,1141125.355,30841.2258,178269.3125,5,0,0
1765,Kolkata,Current,598931264,16,682197.9536,42637.3721,205788.6875,18,2,12.5
1766,Pune,Current,54770328,24,690679.7729,28778.32387,182431.5938,4,1,4.17
1767,Pune,Current,62890296,22,549404.4871,24972.93123,190933.2344,9,5,22.73
1768,Ahmedabad,Current,67339496,24,1098619.23,45775.80125,230271.2031,4,2,8.33
1769,Mumbai,Current,42999892,20,205690.4097,10284.52048,40041.12109,15,3,15
1770,Ahmedabad,Premium,41353384,18,302396.8815,16799.82675,61493.39844,0,1,5.56
1771,Delhi,Current,71494688,24,773702.8104,32237.6171,189022.3281,8,3,12.5
1772,Bangalore,Current,21816328,21,344206.0388,16390.76375,50711.71094,4,1,4.76
1773,Delhi,Current,20730276,26,1266473.276,48710.51061,206133.0156,7,0,0
1774,Delhi,Current,63059200,18,595174.5682,33065.25379,174143.9063,0,3,16.67
1775,Hyderabad,Current,30485450,34,2373117.79,69797.58206,269322.5938,5,6,17.65
1776,Ahmedabad,Current,35226848,26,642284.9395,24703.2669,212133.9063,0,0,0
1777,Ahmedabad,Current,74636992,23,815737.373,35466.84231,187389.4375,4,6,26.09
1778,Ahmedabad,Premium,66655092,21,551273.6192,26251.12473,138076.6563,4,0,0
1779,Pune,Premium,68369608,30,1324344.192,44144.8064,159375.8125,0,2,6.67
1780,Hyderabad,Premium,73616216,25,956273.4269,38250.93708,254446.625,8,3,12
1781,Delhi,Current,36014616,25,796765.1712,31870.60685,93622.39063,4,2,8
1782,Kolkata,Current,80896024,22,774941.3549,35224.60704,134706.0469,4,2,9.09
1783,Ahmedabad,Current,80270048,30,1424666.023,47488.86743,265190.5625,3,3,10
1784,Bangalore,Premium,36564880,24,655230.5216,27301.27173,193286.375,4,1,4.17
1785,Mumbai,Current,160536384,25,903541.1809,36141.64724,214707.0625,4,1,4
1786,Chennai,Current,66430776,25,702552.0286,28102.08115,147876.5313,20,7,28
1787,Kolkata,Premium,61942428,20,621481.4378,31074.07189,200728.6875,15,4,20
1788,Ahmedabad,Current,51407024,20,396590.2397,19829.51199,130066.3594,0,1,5
1789,Hyderabad,Current,32641534,24,683402.2995,28475.09581,178360.8281,4,2,8.33
1790,Chennai,Premium,68969224,18,1025356.321,56964.24003,229343.2656,5,2,11.11
1791,Hyderabad,Current,68367720,13,164975.0877,12690.39136,37597.67969,7,1,7.69
1792,Ahmedabad,Current,38928820,31,1775642.166,57278.77954,272132.9688,3,2,6.45
1793,Bangalore,Current,53377928,24,944304.2587,39346.01078,122136.9688,4,2,8.33
1794,Chennai,Current,35231136,18,1223268.048,67959.33601,246815.5625,11,4,22.22
1795,Hyderabad,Current,86550528,25,1828696.3,73147.85199,256764.3281,4,9,36
1796,Mumbai,Current,17888398,23,603380.7431,26233.94535,250023.4844,0,1,4.35
1797,Ahmedabad,Current,49682616,24,789575.2126,32898.96719,134880.2813,8,4,16.67
1798,Mumbai,Current,27119400,25,613628.2277,24545.12911,116320.8906,0,2,8
1799,Pune,Current,44926824,30,824949.6588,27498.32196,182080.5,0,0,0
1800,Chennai,Current,214897824,25,1735243.724,69409.74897,274761.4375,4,1,4
1801,Delhi,Premium,27915008,27,1217716.536,45100.61244,185788.7344,3,0,0
1802,Mumbai,Premium,35318260,26,666153.5033,25621.28859,67842.88281,0,0,0
1803,Ahmedabad,Current,57186320,15,643133.6668,42875.57779,200246.7344,0,1,6.67
1804,Kolkata,Current,135567088,13,870495.5825,66961.19866,205127.0938,0,0,0
1805,Kolkata,Premium,38769348,16,511997.739,31999.85869,128295.1016,0,1,6.25
1806,Delhi,Premium,119096464,29,628823.5116,21683.56937,136850.1406,6,3,10.34
1807,Pune,Premium,40767980,26,2300136.932,88466.80507,253466.8906,0,1,3.85
1808,Mumbai,Current,111463976,30,1275023.28,42500.776,205384.6719,6,2,6.67
1809,Kolkata,Current,44676824,20,980533.2859,49026.66429,182523.2813,0,1,5
1810,Chennai,Current,16514993,25,494206.1429,19768.24572,245677.0625,4,3,12
1811,Mumbai,Current,77593680,25,549708.9946,21988.35979,119224.6797,0,0,0
1812,Chennai,Current,384127648,21,778548.7393,37073.74949,195698.2813,9,1,4.76
1813,Ahmedabad,Current,10802056,15,180871.5675,12058.1045,35080.55859,0,0,0
1814,Bangalore,Current,53598976,28,860179.8438,30720.70871,235595.4375,3,2,7.14
1815,Delhi,Premium,26334564,20,592331.705,29616.58525,127731.5469,5,5,25
1816,Chennai,Premium,83169448,25,415286.7029,16611.46812,131681.9219,4,1,4
1817,Kolkata,Premium,48165052,26,529168.7524,20352.64432,147161.7031,3,2,7.69
1818,Bangalore,Premium,223294272,16,352597.4449,22037.34031,88949.88281,12,2,12.5
1819,Bangalore,Premium,105553008,27,534728.7337,19804.76792,114707.8672,3,0,0
1820,Chennai,Premium,47263344,26,1478879.479,56879.97996,199321.9375,3,1,3.85
1821,Hyderabad,Premium,17210592,22,325283.6977,14785.62262,123705.9297,4,2,9.09
1822,Chennai,Current,32397426,14,293781.0358,20984.3597,125132.5469,0,2,14.29
1823,Mumbai,Premium,40738476,23,894115.6025,38874.59141,137095.3125,8,5,21.74
1824,Hyderabad,Current,94447528,21,1069761.683,50941.03254,259905.6875,4,0,0
1825,Hyderabad,Current,19115896,24,274722.5006,11446.77086,30492.41016,8,1,4.17
1826,Delhi,Current,35360532,19,357810.5532,18832.13438,170656.5938,0,0,0
1827,Bangalore,Current,120001064,21,99745.91074,4749.805273,39637.71094,0,0,0
1828,Hyderabad,Premium,59159152,21,422521.2516,20120.0596,182073.0313,9,4,19.05
1829,Bangalore,Premium,85769336,25,694005.5227,27760.22091,131567.2031,0,0,0
1830,Chennai,Premium,41029312,21,1057091.583,50337.69443,263569.3125,14,2,9.52
1831,Kolkata,Premium,68510600,24,914344.3416,38097.6809,208119.9688,8,2,8.33
1832,Pune,Premium,255813664,22,1214795.231,55217.96504,172268.5938,13,4,18.18
1833,Hyderabad,Current,33702068,13,282673.9894,21744.15303,43783.53125,7,0,0
1834,Kolkata,Current,418122656,22,1174406.548,53382.11583,202045.4844,0,0,0
1835,Delhi,Current,82887304,13,842656.9526,64819.76559,188086.6563,15,0,0
1836,Ahmedabad,Premium,47487568,17,527321.4587,31018.90934,98623.59375,0,2,11.76
1837,Mumbai,Current,45457932,14,333813.7877,23843.84198,160914.1563,0,0,0
1838,Delhi,Current,13773582,22,409840.9073,18629.13215,137563.875,4,2,9.09
1839,Bangalore,Current,52572220,18,228975.2604,12720.8478,65145.64844,11,2,11.11
1840,Pune,Current,183017520,26,1005207.766,38661.83713,187235.0156,3,2,7.69
1841,Delhi,Current,37720204,14,354676.4022,25334.02873,128131.8594,21,2,14.29
1842,Ahmedabad,Premium,49064740,18,287136.1606,15952.00892,86642.64063,0,0,0
1843,Delhi,Premium,111439696,24,521067.8885,21711.16202,105285.1797,8,2,8.33
1844,Mumbai,Premium,46448488,24,1113546.385,46397.76604,261285.9219,0,0,0
1845,Pune,Premium,204385920,22,1054339.041,47924.50184,223547.8594,0,2,9.09
1846,Ahmedabad,Premium,313598912,25,1095678.85,43827.15401,205513.4531,4,0,0
1847,Mumbai,Premium,82551408,27,375827.5576,13919.53917,86710.17969,3,1,3.7
1848,Delhi,Premium,44819848,15,675560.4274,45037.36182,188000.7031,6,2,13.33
1849,Ahmedabad,Current,183041808,16,228465.1101,14279.06938,63087.58984,0,1,6.25
1850,Hyderabad,Premium,22335634,24,1042628.659,43442.86078,266956.5625,8,3,12.5
1851,Delhi,Premium,49584824,22,568250.6347,25829.5743,149275.7188,0,1,4.55
1852,Mumbai,Premium,108510008,18,899608.2361,49978.23534,197519.875,0,1,5.56
1853,Mumbai,Current,33530352,28,899826.2314,32136.65112,177131.0313,10,3,10.71
1854,Pune,Premium,46155140,22,605395.8207,27517.99185,136439.9375,4,4,18.18
1855,Chennai,Current,56488144,24,698449.8062,29102.07526,205065.8281,0,1,4.17
1856,Pune,Current,176672864,16,716795.8958,44799.74348,184379.8438,12,1,6.25
1857,Pune,Premium,32718868,25,877952.7581,35118.11032,136957.8594,4,1,4
1858,Mumbai,Current,136718944,20,598609.8892,29930.49446,99093.40625,10,2,10
1859,Kolkata,Premium,105282544,19,685529.4937,36080.49967,192036.8125,0,2,10.53
1860,Chennai,Current,29789364,19,545324.1781,28701.27253,96286.3125,5,1,5.26
1861,Hyderabad,Current,776880064,28,570542.8399,20376.53,72529.6875,0,3,10.71
1862,Hyderabad,Current,74191744,20,1050984.543,52549.22716,271295.1563,0,2,10
1863,Chennai,Current,81387272,26,1818103.886,69927.07253,226893.3906,7,5,19.23
1864,Hyderabad,Premium,58215288,18,864900.0563,48050.00313,188180.7969,11,0,0
1865,Hyderabad,Current,34960292,29,946918.5472,32652.3637,231202.5,0,2,6.9
1866,Delhi,Current,61217324,21,1222280.295,58203.82359,247440.9063,19,3,14.29
1867,Bangalore,Current,72435112,21,975432.9712,46449.1891,264465.4375,4,7,33.33
1868,Ahmedabad,Current,24131336,28,1086623.622,38807.98651,195722.75,7,3,10.71
1869,Mumbai,Current,63490964,19,876934.4968,46154.4472,202830.0156,0,2,10.53
1870,Chennai,Premium,274165216,12,802545.116,66878.75966,178190.2969,0,7,58.33
1871,Hyderabad,Premium,38020244,17,782705.6487,46041.50874,259175.9375,0,0,0
1872,Pune,Current,19239454,22,363172.3611,16507.83459,58429.41016,0,4,18.18
1873,Hyderabad,Current,90008488,18,417583.2498,23199.06943,141315.9844,0,2,11.11
1874,Mumbai,Premium,38897520,24,309013.2251,12875.55104,90213.28125,8,1,4.17
1875,Mumbai,Premium,43248424,17,988974.9478,58174.99693,239689.4375,0,1,5.88
1876,Kolkata,Current,150025744,13,936170.7236,72013.13259,222047.3438,7,1,7.69
1877,Ahmedabad,Current,24097784,18,208577.2507,11587.62504,40418.67969,0,0,0
1878,Hyderabad,Premium,38918520,19,730732.5389,38459.60731,186192.3438,0,0,0
1879,Chennai,Current,110345048,17,1181553.75,69503.16176,260503.4375,5,3,17.65
1880,Hyderabad,Premium,33521216,17,1384659.338,81450.54931,271062.875,0,4,23.53
1881,Kolkata,Premium,74802984,13,303962.4014,23381.72318,128867.1016,30,0,0
1882,Kolkata,Premium,58913916,22,680813.1238,30946.05108,136069.7969,0,0,0
1883,Ahmedabad,Current,43522580,35,2052300.624,58637.16068,269417.5313,5,7,20
1884,Hyderabad,Premium,53180116,27,625519.6179,23167.39325,148588.1875,7,2,7.41
1885,Hyderabad,Current,61602240,16,675411.2929,42213.20581,276128.375,6,2,12.5
1886,Pune,Premium,560474496,24,997070.7925,41544.61635,184984.75,0,0,0
1887,Bangalore,Premium,168805680,19,558642.0538,29402.21336,132354.8125,15,2,10.53
1888,Mumbai,Premium,44272012,32,489783.7208,15305.74127,68400.60938,3,1,3.13
1889,Pune,Current,60935720,26,1709728.895,65758.80365,269560.4063,7,5,19.23
1890,Delhi,Premium,93755384,22,316873.1471,14403.32487,49208.96094,13,3,13.64
1891,Chennai,Premium,31940372,22,1170050.418,53184.1099,206110.4531,4,6,27.27
1892,Bangalore,Premium,46397556,29,538079.1653,18554.45398,179525.6875,10,3,10.34
1893,Kolkata,Premium,66385444,25,1764293.907,70571.75628,247897.9688,8,3,12
1894,Chennai,Premium,45936936,16,115135.2797,7195.954983,26963.36914,0,0,0
1895,Chennai,Premium,19473256,17,414231.9066,24366.58274,265914.4688,0,2,11.76
1896,Pune,Premium,62371264,21,713326.5576,33967.93132,140896.7969,4,2,9.52
1897,Chennai,Premium,135066848,29,717142.6634,24729.05736,108857.5234,3,2,6.9
1898,Delhi,Current,179864352,27,888432.9271,32904.92322,114263.3906,7,6,22.22
1899,Mumbai,Premium,34273772,18,920449.1633,51136.06463,235983.125,0,2,11.11
1900,Ahmedabad,Current,30702594,18,282393.8997,15688.54998,67924.75,11,2,11.11
1901,Chennai,Current,56145304,19,828089.3492,43583.64996,193903.7188,5,0,0
1902,Mumbai,Current,56133188,15,271185.5397,18079.03598,62194.78906,13,4,26.67
1903,Kolkata,Current,82261032,21,1453244.439,69202.11616,250649.2969,4,3,14.29
1904,Chennai,Premium,29790884,28,1405503.654,50196.55909,267817.625,7,2,7.14
1905,Pune,Current,27356314,28,753498.5205,26910.66145,274379.7813,7,3,10.71
1906,Chennai,Premium,173453296,23,955650.0982,41550.00427,271541.0313,4,2,8.7
1907,Pune,Premium,38988472,19,951039.3008,50054.70004,249407.2188,10,2,10.53
1908,Mumbai,Premium,76425784,14,308959.8916,22068.56369,65800.49219,7,2,14.29
1909,Kolkata,Premium,220796272,21,933114.9158,44434.04361,230774.0625,4,4,19.05
1910,Bangalore,Premium,47840904,26,669758.9142,25759.95824,231185.6875,15,11,42.31
1911,Bangalore,Premium,115864904,21,602799.3444,28704.73069,147121.9375,4,3,14.29
1912,Bangalore,Current,36763824,24,716605.9576,29858.58157,95383.5625,4,2,8.33
1913,Hyderabad,Premium,57699868,27,868655.3568,32172.42062,128491.1328,7,3,11.11
1914,Chennai,Current,127322360,27,1098032.268,40667.86179,236899.9844,11,7,25.93
1915,Mumbai,Current,36749184,23,313754.0559,13641.48069,68728.0625,8,4,17.39
1916,Hyderabad,Current,57601880,29,736077.6805,25381.98898,103618.5781,0,10,34.48
1917,Pune,Current,21240884,21,930721.0342,44320.04925,136889.0781,0,1,4.76
1918,Bangalore,Current,36599984,19,652617.6484,34348.29729,234262.3594,5,2,10.53
1919,Kolkata,Current,56782524,19,976710.2698,51405.80367,230352.0469,5,8,42.11
1920,Ahmedabad,Premium,172268176,29,1041363.384,35909.0822,131311.6563,6,3,10.34
1921,Bangalore,Current,109258184,25,1568959.106,62758.36425,197892.9063,4,2,8
1922,Chennai,Current,177242496,19,350856.3372,18466.12301,66835.25781,10,1,5.26
1923,Bangalore,Premium,413013088,28,1425732.295,50919.01055,270653.875,3,5,17.86
1924,Delhi,Current,29463210,27,1009612.876,37393.06949,187870.0469,11,1,3.7
1925,Delhi,Premium,24836498,27,1239128.93,45893.66406,276967.75,3,4,14.81
1926,Pune,Premium,363794496,29,315246.4483,10870.56718,93366.32031,3,1,3.45
1927,Bangalore,Premium,37266676,13,262767.0659,20212.85122,83859.27344,0,0,0
1928,Hyderabad,Current,122902968,27,885289.3168,32788.49321,213973.6719,14,3,11.11
1929,Delhi,Premium,70596960,23,1242470.098,54020.43904,242475.9063,8,3,13.04
1930,Chennai,Current,100494880,18,1156894.159,64271.89772,222731.6719,11,3,16.67
1931,Bangalore,Premium,23578886,14,358468.5862,25604.89901,103638.8984,7,2,14.29
1932,Pune,Premium,967827648,26,834286.7085,32087.95033,180836.875,3,2,7.69
1933,Pune,Current,95534168,25,952536.8984,38101.47594,161193.7031,4,2,8
1934,Pune,Premium,25678100,18,1142945.836,63496.99092,211666.75,0,2,11.11
1935,Ahmedabad,Current,35471256,15,764871.3315,50991.4221,270864.7188,20,7,46.67
1936,Kolkata,Current,40840356,26,357793.5697,13761.29114,59316.44922,3,5,19.23
1937,Bangalore,Premium,50956880,19,958268.592,50435.18905,187376.1563,10,2,10.53
1938,Chennai,Premium,101093024,20,1162210.259,58110.51297,232864.6875,5,1,5
1939,Ahmedabad,Premium,46978980,16,679169.5645,42448.09778,190135.75,0,4,25
