customer_id,risk_score,risk_segment
706,47.25,Medium Risk
706,22.25,Low Risk
707,22.25,Low Risk
707,37.25,Medium Risk
707,51.75,High Risk
707,57.5,High Risk
707,19.25,Low Risk
707,34.25,Medium Risk
707,32.5,Medium Risk
707,47.25,Medium Risk
707,39.25,Medium Risk
707,49.0,Medium Risk
708,52.5,High Risk
708,47.5,Medium Risk
708,19.25,Low Risk
708,27.25,Medium Risk
708,39.25,Medium Risk
708,61.5,High Risk
708,20.0,Low Risk
708,74.0,High Risk
708,34.25,Medium Risk
708,59.75,High Risk
708,46.75,Medium Risk
708,37.25,Medium Risk
708,29.0,Medium Risk
708,22.25,Low Risk
708,30.5,Medium Risk
708,52.75,High Risk
708,28.0,Medium Risk
708,31.75,Medium Risk
709,27.25,Medium Risk
709,30.5,Medium Risk
709,20.0,Low Risk
709,19.25,Low Risk
709,29.0,Medium Risk
709,52.25,High Risk
709,38.0,Medium Risk
709,21.25,Low Risk
709,26.75,Medium Risk
709,52.5,High Risk
709,39.25,Medium Risk
709,27.5,Medium Risk
709,31.75,Medium Risk
709,28.0,Medium Risk
709,34.25,Medium Risk
710,40.0,Medium Risk
710,39.25,Medium Risk
710,20.0,Low Risk
710,41.5,Medium Risk
710,29.0,Medium Risk
710,19.25,Low Risk
710,34.25,Medium Risk
710,32.5,Medium Risk
710,72.0,High Risk
710,42.25,Medium Risk
710,41.0,Medium Risk
710,32.0,Medium Risk
710,27.0,Medium Risk
711,44.0,Medium Risk
711,46.75,Medium Risk
711,34.25,Medium Risk
711,32.5,Medium Risk
711,19.25,Low Risk
711,74.0,High Risk
711,40.0,Medium Risk
711,74.75,High Risk
711,20.0,Low Risk
711,29.75,Medium Risk
711,56.75,High Risk
711,39.25,Medium Risk
711,50.5,High Risk
711,35.0,Medium Risk
712,19.25,Low Risk
712,72.0,High Risk
712,31.75,Medium Risk
712,29.0,Medium Risk
712,74.0,High Risk
712,35.0,Medium Risk
712,20.0,Low Risk
712,56.5,High Risk
712,34.75,Medium Risk
712,53.75,High Risk
712,27.25,Medium Risk
712,49.75,Medium Risk
712,49.0,Medium Risk
713,19.25,Low Risk
713,27.25,Medium Risk
713,35.0,Medium Risk
713,21.25,Low Risk
713,22.25,Low Risk
713,22.0,Low Risk
713,47.5,Medium Risk
713,26.75,Medium Risk
713,42.25,Medium Risk
713,61.5,High Risk
713,23.0,Low Risk
713,20.0,Low Risk
713,64.0,High Risk
713,33.75,Medium Risk
713,27.5,Medium Risk
713,28.0,Medium Risk
713,32.5,Medium Risk
713,41.5,Medium Risk
713,40.0,Medium Risk
714,74.0,High Risk
714,39.75,Medium Risk
714,41.25,Medium Risk
714,69.0,High Risk
714,52.5,High Risk
714,20.0,Low Risk
714,27.25,Medium Risk
714,44.0,Medium Risk
714,64.0,High Risk
714,40.5,Medium Risk
714,31.75,Medium Risk
714,56.5,High Risk
714,70.5,High Risk
714,42.25,Medium Risk
714,35.5,Medium Risk
714,57.5,High Risk
715,32.5,Medium Risk
715,31.75,Medium Risk
715,45.25,Medium Risk
715,27.5,Medium Risk
715,19.25,Low Risk
715,26.75,Medium Risk
715,39.25,Medium Risk
715,34.25,Medium Risk
715,56.75,High Risk
715,37.25,Medium Risk
715,22.25,Low Risk
715,44.75,Medium Risk
715,20.0,Low Risk
715,28.0,Medium Risk
715,43.0,Medium Risk
715,46.75,Medium Risk
715,74.75,High Risk
715,42.25,Medium Risk
716,20.0,Low Risk
716,31.75,Medium Risk
716,50.5,High Risk
716,22.25,Low Risk
716,26.75,Medium Risk
716,19.25,Low Risk
716,27.5,Medium Risk
716,32.5,Medium Risk
716,39.25,Medium Risk
716,59.5,High Risk
716,74.0,High Risk
716,28.0,Medium Risk
716,47.5,Medium Risk
716,35.5,Medium Risk
717,22.25,Low Risk
717,74.0,High Risk
717,27.25,Medium Risk
717,31.75,Medium Risk
717,27.5,Medium Risk
717,64.0,High Risk
717,37.0,Medium Risk
717,19.25,Low Risk
718,20.0,Low Risk
718,23.0,Low Risk
718,31.75,Medium Risk
718,26.75,Medium Risk
718,83.5,Critical Risk
718,46.75,Medium Risk
718,61.5,High Risk
718,47.5,Medium Risk
718,19.25,Low Risk
718,37.25,Medium Risk
718,56.5,High Risk
718,54.75,High Risk
718,44.0,Medium Risk
719,19.25,Low Risk
719,74.0,High Risk
719,23.0,Low Risk
719,69.0,High Risk
719,20.0,Low Risk
719,29.0,Medium Risk
719,59.5,High Risk
719,28.0,Medium Risk
719,31.75,Medium Risk
719,40.0,Medium Risk
719,27.25,Medium Risk
719,69.5,High Risk
719,77.0,Critical Risk
719,37.25,Medium Risk
719,39.25,Medium Risk
719,47.5,Medium Risk
719,41.5,Medium Risk
719,49.5,Medium Risk
719,22.25,Low Risk
719,95.0,Critical Risk
719,40.5,Medium Risk
720,51.75,High Risk
720,19.25,Low Risk
720,47.5,Medium Risk
720,32.5,Medium Risk
720,57.5,High Risk
720,31.75,Medium Risk
720,40.0,Medium Risk
720,41.5,Medium Risk
720,35.0,Medium Risk
720,52.5,High Risk
720,20.0,Low Risk
720,47.0,Medium Risk
720,39.25,Medium Risk
720,45.5,Medium Risk
721,27.25,Medium Risk
721,69.0,High Risk
721,27.5,Medium Risk
721,36.5,Medium Risk
721,34.75,Medium Risk
721,26.75,Medium Risk
721,31.75,Medium Risk
721,92.0,Critical Risk
721,22.25,Low Risk
721,69.5,High Risk
721,29.0,Medium Risk
721,34.25,Medium Risk
721,19.25,Low Risk
721,74.0,High Risk
721,28.75,Medium Risk
721,20.0,Low Risk
722,64.5,High Risk
722,56.5,High Risk
722,19.25,Low Risk
722,49.0,Medium Risk
722,31.75,Medium Risk
722,77.0,Critical Risk
722,20.0,Low Risk
722,74.0,High Risk
722,71.0,High Risk
722,69.0,High Risk
722,46.75,Medium Risk
722,72.0,High Risk
722,27.25,Medium Risk
722,51.75,High Risk
723,19.25,Low Risk
723,42.0,Medium Risk
723,39.25,Medium Risk
723,31.75,Medium Risk
723,41.5,Medium Risk
723,42.25,Medium Risk
723,22.25,Low Risk
723,74.0,High Risk
723,20.0,Low Risk
723,29.0,Medium Risk
723,40.0,Medium Risk
723,49.5,Medium Risk
723,59.75,High Risk
723,27.5,Medium Risk
723,38.0,Medium Risk
723,40.5,Medium Risk
723,22.0,Low Risk
724,40.0,Medium Risk
724,46.75,Medium Risk
724,29.0,Medium Risk
724,27.25,Medium Risk
724,57.5,High Risk
724,28.0,Medium Risk
724,19.25,Low Risk
724,50.5,High Risk
724,48.0,Medium Risk
724,64.0,High Risk
724,82.0,Critical Risk
724,34.25,Medium Risk
724,47.5,Medium Risk
724,59.75,High Risk
725,39.25,Medium Risk
725,19.25,Low Risk
725,20.0,Low Risk
725,37.25,Medium Risk
725,27.5,Medium Risk
725,49.0,Medium Risk
725,27.25,Medium Risk
725,32.5,Medium Risk
725,34.25,Medium Risk
725,22.25,Low Risk
726,19.25,Low Risk
726,26.75,Medium Risk
726,20.0,Low Risk
726,82.0,Critical Risk
726,34.25,Medium Risk
726,38.0,Medium Risk
726,27.25,Medium Risk
726,51.5,High Risk
726,39.25,Medium Risk
726,64.5,High Risk
726,51.75,High Risk
726,34.75,Medium Risk
727,20.0,Low Risk
727,19.25,Low Risk
727,32.5,Medium Risk
727,57.25,High Risk
727,52.5,High Risk
727,29.0,Medium Risk
727,27.25,Medium Risk
727,45.5,Medium Risk
727,27.5,Medium Risk
727,37.25,Medium Risk
727,62.0,High Risk
727,38.0,Medium Risk
728,19.25,Low Risk
728,74.0,High Risk
728,28.0,Medium Risk
728,54.75,High Risk
728,31.75,Medium Risk
728,69.0,High Risk
728,77.0,Critical Risk
728,29.0,Medium Risk
728,26.75,Medium Risk
728,40.5,Medium Risk
728,64.0,High Risk
728,20.0,Low Risk
728,51.5,High Risk
728,61.5,High Risk
728,41.5,Medium Risk
729,34.75,Medium Risk
729,19.25,Low Risk
729,20.0,Low Risk
729,26.75,Medium Risk
729,29.5,Medium Risk
729,27.5,Medium Risk
729,31.75,Medium Risk
729,37.0,Medium Risk
729,40.0,Medium Risk
729,32.5,Medium Risk
729,27.25,Medium Risk
730,49.0,Medium Risk
730,44.0,Medium Risk
730,19.25,Low Risk
730,34.25,Medium Risk
730,40.0,Medium Risk
730,22.25,Low Risk
730,74.5,High Risk
730,32.5,Medium Risk
730,43.5,Medium Risk
730,20.0,Low Risk
730,38.5,Medium Risk
730,57.5,High Risk
730,27.25,Medium Risk
730,26.75,Medium Risk
730,27.5,Medium Risk
730,45.25,Medium Risk
730,46.75,Medium Risk
731,34.25,Medium Risk
731,19.25,Low Risk
731,40.0,Medium Risk
731,39.25,Medium Risk
731,27.5,Medium Risk
731,31.75,Medium Risk
731,43.0,Medium Risk
731,57.5,High Risk
731,47.5,Medium Risk
731,52.5,High Risk
731,59.5,High Risk
731,66.5,High Risk
731,49.75,Medium Risk
731,44.0,Medium Risk
731,20.0,Low Risk
731,29.0,Medium Risk
731,51.75,High Risk
731,28.0,Medium Risk
731,46.75,Medium Risk
731,35.0,Medium Risk
731,47.25,Medium Risk
731,22.25,Low Risk
732,49.75,Medium Risk
732,19.25,Low Risk
732,26.75,Medium Risk
732,36.5,Medium Risk
732,74.0,High Risk
732,39.75,Medium Risk
732,27.5,Medium Risk
732,35.0,Medium Risk
732,32.5,Medium Risk
732,39.25,Medium Risk
732,20.0,Low Risk
732,47.25,Medium Risk
732,27.25,Medium Risk
732,34.25,Medium Risk
732,39.5,Medium Risk
732,46.75,Medium Risk
732,42.25,Medium Risk
732,29.0,Medium Risk
733,27.25,Medium Risk
733,19.25,Low Risk
733,22.25,Low Risk
733,39.25,Medium Risk
733,20.0,Low Risk
733,57.25,High Risk
733,41.5,Medium Risk
733,29.0,Medium Risk
733,27.5,Medium Risk
733,34.25,Medium Risk
733,39.75,Medium Risk
733,26.75,Medium Risk
733,31.75,Medium Risk
733,40.0,Medium Risk
733,34.75,Medium Risk
734,27.5,Medium Risk
734,39.75,Medium Risk
734,32.5,Medium Risk
734,40.0,Medium Risk
734,30.5,Medium Risk
734,19.25,Low Risk
734,49.75,Medium Risk
734,49.0,Medium Risk
734,69.0,High Risk
734,26.75,Medium Risk
734,31.75,Medium Risk
734,41.5,Medium Risk
734,28.75,Medium Risk
734,20.0,Low Risk
734,36.5,Medium Risk
734,34.75,Medium Risk
734,43.0,Medium Risk
735,32.5,Medium Risk
735,35.0,Medium Risk
735,62.5,High Risk
735,19.25,Low Risk
735,43.0,Medium Risk
735,20.0,Low Risk
735,40.5,Medium Risk
735,22.25,Low Risk
735,39.75,Medium Risk
735,38.0,Medium Risk
735,57.5,High Risk
736,35.0,Medium Risk
736,74.0,High Risk
736,19.25,Low Risk
736,20.0,Low Risk
736,28.0,Medium Risk
736,62.0,High Risk
736,34.25,Medium Risk
736,52.0,High Risk
736,43.0,Medium Risk
736,44.0,Medium Risk
736,21.25,Low Risk
736,46.0,Medium Risk
737,52.5,High Risk
737,20.0,Low Risk
737,39.25,Medium Risk
737,19.25,Low Risk
737,51.75,High Risk
737,74.0,High Risk
737,40.0,Medium Risk
737,31.75,Medium Risk
737,29.0,Medium Risk
737,34.25,Medium Risk
737,52.0,High Risk
737,35.0,Medium Risk
738,52.5,High Risk
738,23.0,Low Risk
738,28.0,Medium Risk
738,52.0,High Risk
738,19.25,Low Risk
738,20.0,Low Risk
738,47.0,Medium Risk
738,74.0,High Risk
738,31.75,Medium Risk
738,56.5,High Risk
738,36.5,Medium Risk
738,31.0,Medium Risk
738,22.25,Low Risk
738,46.75,Medium Risk
738,69.75,High Risk
739,28.0,Medium Risk
739,19.25,Low Risk
739,35.0,Medium Risk
739,54.75,High Risk
739,39.25,Medium Risk
739,31.75,Medium Risk
739,74.0,High Risk
739,64.5,High Risk
739,56.5,High Risk
739,52.75,High Risk
739,44.0,Medium Risk
739,51.75,High Risk
739,36.5,Medium Risk
739,23.0,Low Risk
739,20.0,Low Risk
739,52.5,High Risk
739,64.0,High Risk
739,92.0,Critical Risk
739,77.0,Critical Risk
739,34.25,Medium Risk
740,43.0,Medium Risk
740,32.5,Medium Risk
740,49.0,Medium Risk
740,20.0,Low Risk
740,19.25,Low Risk
740,27.5,Medium Risk
740,56.75,High Risk
740,27.25,Medium Risk
740,40.0,Medium Risk
740,57.25,High Risk
740,36.5,Medium Risk
740,25.0,Low Risk
740,64.0,High Risk
740,64.5,High Risk
740,31.75,Medium Risk
740,22.25,Low Risk
740,69.0,High Risk
740,34.25,Medium Risk
740,35.0,Medium Risk
740,29.0,Medium Risk
741,29.0,Medium Risk
741,51.75,High Risk
741,20.0,Low Risk
741,27.25,Medium Risk
741,42.25,Medium Risk
741,19.25,Low Risk
741,34.25,Medium Risk
741,37.25,Medium Risk
741,35.0,Medium Risk
741,40.0,Medium Risk
741,28.0,Medium Risk
741,47.5,Medium Risk
741,61.5,High Risk
742,20.0,Low Risk
742,19.25,Low Risk
742,66.5,High Risk
742,37.0,Medium Risk
742,39.25,Medium Risk
742,51.75,High Risk
742,27.5,Medium Risk
742,24.25,Low Risk
742,31.75,Medium Risk
742,32.5,Medium Risk
742,29.0,Medium Risk
742,57.5,High Risk
742,43.0,Medium Risk
742,28.0,Medium Risk
742,35.0,Medium Risk
742,45.25,Medium Risk
742,52.5,High Risk
742,32.0,Medium Risk
743,19.25,Low Risk
743,39.25,Medium Risk
743,20.0,Low Risk
743,26.75,Medium Risk
743,27.5,Medium Risk
743,40.0,Medium Risk
743,51.75,High Risk
743,78.5,Critical Risk
743,55.5,High Risk
743,28.0,Medium Risk
743,47.0,Medium Risk
743,52.5,High Risk
743,56.75,High Risk
743,60.5,High Risk
743,56.5,High Risk
743,47.5,Medium Risk
744,39.25,Medium Risk
744,27.25,Medium Risk
744,49.0,Medium Risk
744,41.5,Medium Risk
744,23.0,Low Risk
744,20.0,Low Risk
744,32.5,Medium Risk
744,42.0,Medium Risk
744,40.0,Medium Risk
744,57.5,High Risk
744,53.5,High Risk
744,64.0,High Risk
744,47.25,Medium Risk
744,74.0,High Risk
745,52.5,High Risk
745,19.25,Low Risk
745,39.25,Medium Risk
745,37.25,Medium Risk
745,20.0,Low Risk
745,52.0,High Risk
745,31.75,Medium Risk
745,32.5,Medium Risk
745,35.0,Medium Risk
745,33.75,Medium Risk
745,27.5,Medium Risk
745,72.0,High Risk
745,51.75,High Risk
745,46.75,Medium Risk
745,69.5,High Risk
746,19.25,Low Risk
746,29.0,Medium Risk
746,34.25,Medium Risk
746,35.0,Medium Risk
746,48.0,Medium Risk
746,46.75,Medium Risk
746,27.25,Medium Risk
746,20.0,Low Risk
746,49.0,Medium Risk
746,42.25,Medium Risk
746,57.5,High Risk
746,50.5,High Risk
746,69.0,High Risk
746,28.0,Medium Risk
747,39.75,Medium Risk
747,43.0,Medium Risk
747,22.25,Low Risk
747,28.0,Medium Risk
747,31.75,Medium Risk
747,64.0,High Risk
747,27.5,Medium Risk
747,74.0,High Risk
747,34.25,Medium Risk
747,20.0,Low Risk
747,19.25,Low Risk
747,39.25,Medium Risk
747,53.75,High Risk
747,42.25,Medium Risk
747,44.0,Medium Risk
747,40.5,Medium Risk
747,34.75,Medium Risk
747,29.0,Medium Risk
748,24.25,Low Risk
748,32.5,Medium Risk
748,37.25,Medium Risk
748,39.25,Medium Risk
748,20.0,Low Risk
748,28.0,Medium Risk
748,36.5,Medium Risk
748,26.75,Medium Risk
748,19.25,Low Risk
748,23.0,Low Risk
748,40.0,Medium Risk
748,51.75,High Risk
748,47.0,Medium Risk
748,31.75,Medium Risk
748,40.25,Medium Risk
748,25.0,Low Risk
748,49.0,Medium Risk
748,29.0,Medium Risk
749,35.5,Medium Risk
749,51.5,High Risk
749,20.0,Low Risk
749,39.75,Medium Risk
749,22.25,Low Risk
749,27.25,Medium Risk
749,66.5,High Risk
749,32.5,Medium Risk
749,31.75,Medium Risk
749,29.75,Medium Risk
749,57.5,High Risk
749,47.5,Medium Risk
749,49.75,Medium Risk
749,38.0,Medium Risk
749,26.75,Medium Risk
749,34.25,Medium Risk
749,19.25,Low Risk
750,22.0,Low Risk
750,28.0,Medium Risk
750,32.5,Medium Risk
750,39.75,Medium Risk
750,29.0,Medium Risk
750,20.0,Low Risk
750,74.0,High Risk
750,19.25,Low Risk
750,39.25,Medium Risk
750,56.75,High Risk
750,41.25,Medium Risk
750,72.0,High Risk
750,52.5,High Risk
750,27.25,Medium Risk
750,46.0,Medium Risk
750,32.0,Medium Risk
750,31.75,Medium Risk
751,20.0,Low Risk
751,28.0,Medium Risk
751,47.25,Medium Risk
751,19.25,Low Risk
751,41.5,Medium Risk
751,23.0,Low Risk
751,21.25,Low Risk
751,22.25,Low Risk
751,51.75,High Risk
751,48.0,Medium Risk
751,47.5,Medium Risk
751,30.5,Medium Risk
751,64.0,High Risk
751,29.0,Medium Risk
751,27.25,Medium Risk
751,56.5,High Risk
752,51.75,High Risk
752,54.75,High Risk
752,56.5,High Risk
752,74.0,High Risk
752,19.25,Low Risk
752,37.25,Medium Risk
752,51.5,High Risk
752,87.0,Critical Risk
752,35.0,Medium Risk
752,34.25,Medium Risk
752,27.25,Medium Risk
752,64.0,High Risk
752,39.25,Medium Risk
753,20.0,Low Risk
753,32.5,Medium Risk
753,64.5,High Risk
753,27.5,Medium Risk
753,74.0,High Risk
753,25.0,Low Risk
753,31.75,Medium Risk
753,51.75,High Risk
753,38.0,Medium Risk
753,28.0,Medium Risk
754,20.0,Low Risk
754,46.75,Medium Risk
754,39.25,Medium Risk
754,47.25,Medium Risk
754,37.25,Medium Risk
754,40.0,Medium Risk
754,31.75,Medium Risk
754,35.0,Medium Risk
754,52.25,High Risk
754,48.0,Medium Risk
754,19.25,Low Risk
754,38.0,Medium Risk
755,19.25,Low Risk
755,41.5,Medium Risk
755,77.0,Critical Risk
755,40.0,Medium Risk
755,42.25,Medium Risk
755,32.5,Medium Risk
755,49.0,Medium Risk
755,50.5,High Risk
755,37.25,Medium Risk
755,69.75,High Risk
755,20.0,Low Risk
755,56.5,High Risk
755,53.0,High Risk
755,29.0,Medium Risk
755,35.0,Medium Risk
755,69.0,High Risk
755,39.25,Medium Risk
755,26.75,Medium Risk
755,39.5,Medium Risk
755,27.5,Medium Risk
755,34.25,Medium Risk
755,74.0,High Risk
755,51.5,High Risk
756,46.75,Medium Risk
756,72.0,High Risk
756,19.25,Low Risk
756,77.0,Critical Risk
756,37.25,Medium Risk
756,69.0,High Risk
756,21.25,Low Risk
756,67.0,High Risk
756,74.0,High Risk
756,20.0,Low Risk
756,28.0,Medium Risk
756,56.5,High Risk
756,29.0,Medium Risk
756,51.5,High Risk
756,87.0,Critical Risk
756,47.5,Medium Risk
757,43.0,Medium Risk
757,39.75,Medium Risk
757,37.25,Medium Risk
757,34.25,Medium Risk
757,32.5,Medium Risk
757,40.0,Medium Risk
757,61.5,High Risk
757,35.0,Medium Risk
757,47.25,Medium Risk
757,29.0,Medium Risk
757,19.25,Low Risk
757,57.0,High Risk
757,31.75,Medium Risk
757,56.5,High Risk
757,23.0,Low Risk
757,58.0,High Risk
757,64.0,High Risk
757,69.0,High Risk
758,64.5,High Risk
758,23.0,Low Risk
758,22.25,Low Risk
758,19.25,Low Risk
758,66.5,High Risk
758,20.0,Low Risk
758,22.0,Low Risk
758,46.75,Medium Risk
758,21.25,Low Risk
758,56.0,High Risk
758,29.0,Medium Risk
758,28.0,Medium Risk
758,38.0,Medium Risk
759,74.0,High Risk
759,40.0,Medium Risk
759,19.25,Low Risk
759,27.5,Medium Risk
759,59.75,High Risk
759,57.5,High Risk
759,47.5,Medium Risk
759,39.75,Medium Risk
759,56.75,High Risk
759,51.75,High Risk
759,64.0,High Risk
759,39.25,Medium Risk
759,28.0,Medium Risk
759,20.0,Low Risk
759,24.25,Low Risk
759,56.5,High Risk
760,26.75,Medium Risk
760,19.25,Low Risk
760,56.75,High Risk
760,49.0,Medium Risk
760,43.0,Medium Risk
760,69.75,High Risk
760,57.5,High Risk
760,32.5,Medium Risk
760,39.75,Medium Risk
760,41.5,Medium Risk
760,34.75,Medium Risk
760,65.5,High Risk
760,55.5,High Risk
760,36.5,Medium Risk
760,56.5,High Risk
760,46.75,Medium Risk
761,19.25,Low Risk
761,20.0,Low Risk
761,26.75,Medium Risk
761,23.0,Low Risk
761,22.25,Low Risk
761,31.75,Medium Risk
761,69.0,High Risk
761,37.25,Medium Risk
761,77.0,Critical Risk
761,38.0,Medium Risk
761,40.0,Medium Risk
761,21.25,Low Risk
761,37.0,Medium Risk
762,32.5,Medium Risk
762,40.0,Medium Risk
762,39.75,Medium Risk
762,29.0,Medium Risk
762,30.5,Medium Risk
762,47.5,Medium Risk
762,40.5,Medium Risk
762,58.5,High Risk
762,20.0,Low Risk
762,22.25,Low Risk
762,26.75,Medium Risk
762,39.25,Medium Risk
762,49.0,Medium Risk
762,31.75,Medium Risk
762,50.5,High Risk
762,27.5,Medium Risk
763,32.5,Medium Risk
763,20.0,Low Risk
763,30.5,Medium Risk
763,40.5,Medium Risk
763,35.0,Medium Risk
763,46.0,Medium Risk
763,19.25,Low Risk
763,31.75,Medium Risk
763,52.5,High Risk
763,48.0,Medium Risk
763,51.75,High Risk
764,46.75,Medium Risk
764,49.0,Medium Risk
764,40.0,Medium Risk
764,20.0,Low Risk
764,19.25,Low Risk
764,66.0,High Risk
764,74.0,High Risk
764,69.0,High Risk
764,32.5,Medium Risk
764,28.0,Medium Risk
764,47.5,Medium Risk
764,44.0,Medium Risk
765,35.5,Medium Risk
765,19.25,Low Risk
765,20.0,Low Risk
765,27.5,Medium Risk
765,32.5,Medium Risk
765,27.25,Medium Risk
765,71.0,High Risk
765,74.0,High Risk
765,64.75,High Risk
765,23.0,Low Risk
765,35.0,Medium Risk
766,49.0,Medium Risk
766,35.0,Medium Risk
766,37.25,Medium Risk
766,19.25,Low Risk
766,20.0,Low Risk
766,31.75,Medium Risk
766,40.0,Medium Risk
766,27.5,Medium Risk
766,27.25,Medium Risk
766,46.75,Medium Risk
766,38.0,Medium Risk
766,47.5,Medium Risk
766,44.0,Medium Risk
766,34.0,Medium Risk
767,19.25,Low Risk
767,74.0,High Risk
767,59.5,High Risk
767,56.5,High Risk
767,59.75,High Risk
767,47.25,Medium Risk
767,47.5,Medium Risk
767,35.0,Medium Risk
767,72.0,High Risk
767,69.0,High Risk
767,95.0,Critical Risk
767,51.5,High Risk
767,39.25,Medium Risk
767,20.0,Low Risk
767,64.0,High Risk
768,22.25,Low Risk
768,72.0,High Risk
768,20.0,Low Risk
768,92.0,Critical Risk
768,31.75,Medium Risk
768,27.5,Medium Risk
768,56.5,High Risk
768,19.25,Low Risk
768,34.25,Medium Risk
768,49.75,Medium Risk
768,49.0,Medium Risk
768,82.0,Critical Risk
768,47.0,Medium Risk
768,27.25,Medium Risk
769,52.5,High Risk
769,40.0,Medium Risk
769,44.0,Medium Risk
769,21.25,Low Risk
769,22.25,Low Risk
769,37.25,Medium Risk
769,72.0,High Risk
769,47.5,Medium Risk
769,40.5,Medium Risk
769,20.0,Low Risk
769,39.5,Medium Risk
769,74.0,High Risk
769,29.0,Medium Risk
769,36.25,Medium Risk
769,19.25,Low Risk
769,49.75,Medium Risk
769,55.5,High Risk
769,51.75,High Risk
770,26.75,Medium Risk
770,23.0,Low Risk
770,27.5,Medium Risk
770,31.75,Medium Risk
770,32.5,Medium Risk
770,37.25,Medium Risk
770,40.0,Medium Risk
770,22.25,Low Risk
770,20.0,Low Risk
770,51.75,High Risk
770,39.25,Medium Risk
770,28.0,Medium Risk
771,65.5,High Risk
771,56.5,High Risk
771,33.75,Medium Risk
771,35.0,Medium Risk
771,69.5,High Risk
771,74.0,High Risk
771,49.0,Medium Risk
771,47.5,Medium Risk
771,56.75,High Risk
771,19.25,Low Risk
771,64.0,High Risk
771,20.0,Low Risk
771,39.25,Medium Risk
771,31.75,Medium Risk
771,40.0,Medium Risk
771,23.0,Low Risk
772,19.25,Low Risk
772,26.75,Medium Risk
772,47.5,Medium Risk
772,74.0,High Risk
772,40.0,Medium Risk
772,52.5,High Risk
772,20.0,Low Risk
772,38.0,Medium Risk
772,22.25,Low Risk
772,42.0,Medium Risk
772,49.0,Medium Risk
772,64.0,High Risk
772,39.25,Medium Risk
773,39.25,Medium Risk
773,51.75,High Risk
773,19.25,Low Risk
773,57.0,High Risk
773,49.0,Medium Risk
773,82.0,Critical Risk
773,49.5,Medium Risk
773,74.0,High Risk
773,64.75,High Risk
773,40.0,Medium Risk
773,57.5,High Risk
773,20.0,Low Risk
773,61.5,High Risk
774,74.0,High Risk
774,69.0,High Risk
774,19.25,Low Risk
774,26.75,Medium Risk
774,40.0,Medium Risk
774,20.0,Low Risk
774,36.5,Medium Risk
774,31.75,Medium Risk
774,39.25,Medium Risk
774,29.0,Medium Risk
775,31.75,Medium Risk
775,22.25,Low Risk
775,27.25,Medium Risk
775,47.0,Medium Risk
775,51.75,High Risk
775,39.75,Medium Risk
775,58.0,High Risk
775,39.25,Medium Risk
775,34.25,Medium Risk
775,42.25,Medium Risk
775,20.0,Low Risk
775,43.0,Medium Risk
775,19.25,Low Risk
775,36.5,Medium Risk
775,47.25,Medium Risk
775,35.0,Medium Risk
776,42.25,Medium Risk
776,77.0,Critical Risk
776,26.75,Medium Risk
776,41.5,Medium Risk
776,66.0,High Risk
776,52.0,High Risk
776,67.0,High Risk
776,62.0,High Risk
776,48.0,Medium Risk
776,34.25,Medium Risk
776,44.0,Medium Risk
776,39.25,Medium Risk
776,32.5,Medium Risk
776,38.0,Medium Risk
776,29.0,Medium Risk
776,19.25,Low Risk
777,29.0,Medium Risk
777,32.5,Medium Risk
777,20.0,Low Risk
777,31.75,Medium Risk
777,77.0,Critical Risk
777,64.5,High Risk
777,46.75,Medium Risk
777,27.5,Medium Risk
777,38.0,Medium Risk
777,19.25,Low Risk
777,40.0,Medium Risk
777,56.75,High Risk
777,60.25,High Risk
777,27.25,Medium Risk
777,39.25,Medium Risk
777,22.25,Low Risk
777,26.75,Medium Risk
778,27.5,Medium Risk
778,20.0,Low Risk
778,40.0,Medium Risk
778,19.25,Low Risk
778,21.25,Low Risk
778,65.5,High Risk
778,35.0,Medium Risk
778,44.75,Medium Risk
778,47.5,Medium Risk
778,26.75,Medium Risk
778,23.0,Low Risk
778,69.5,High Risk
778,31.75,Medium Risk
779,56.75,High Risk
